,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수,총인구수,인구대비 수용가능인원비율
163,충청북도,제천시,제천중학교 운동장,충청북도 제천시 서부동 251-0,128.20394550656383,37.13900817908991,5000,131360,3.806333739342266
164,충청북도,제천시,송학초등학교 운동장,충청북도 제천시 송학면 시곡리 1164-2,128.2618584554832,37.18491088442312,1223,131360,0.9310292326431182
165,충청북도,제천시,입석초등학교 운동장,충청북도 제천시 송학면 입석리 609-2,128.2934873648729,37.19960239957492,3863,131360,2.940773447015834
166,충청북도,제천시,송학중학교 운동장,충청북도 제천시 송학면 시곡리 1100-2,128.26508000524976,37.1879980341844,1440,131360,1.0962241169305724
167,충청북도,제천시,백운중학교 운동장,충청북도 제천시 백운면 평동리 570-0,128.01694939381946,37.1425368876251,3463,131360,2.6362667478684534
168,충청북도,제천시,백운초등학교 운동장,충청북도 제천시 백운면 평동리 595-2,128.02005020989986,37.14031127997014,949,131360,0.722442143727162
169,충청북도,제천시,화당초등학교 운동장,충청북도 제천시 백운면 화당리 105-1,127.98660499690467,37.16885301910598,4881,131360,3.715742996345919
170,충청북도,제천시,한송초중학교 운동장,충청북도 제천시 한수면 송계리 753-0,128.08003048596433,36.88269327582435,1267,131360,0.9645249695493302
171,충청북도,제천시,수산초중학교 운동장,충청북도 제천시 수산면 수산리 349-0,128.18722769656804,36.93572437971049,6116,131360,4.6559074299634595
172,충청북도,제천시,덕산초등학교 운동장,충청북도 제천시 덕산면 도전리 422-1,128.16968548516132,36.90791155261676,1293,131360,0.9843179049939098
173,충청북도,제천시,청풍초중학교 운동장,충청북도 제천시 청풍면 물태리 144-3,128.16464552466687,36.99608336673362,2976,131360,2.2655298416565164
174,충청북도,제천시,왕미초등학교 운동장,충청북도 제천시 봉양읍 미당리 1031-0,128.1579742053595,37.15517968182594,823,131360,0.6265225334957369
175,충청북도,제천시,금성초등학교 운동장,충청북도 제천시 금성면 구룡리 294-0,128.16548565149745,37.06723442591937,1984,131360,1.510353227771011
176,충청북도,제천시,봉양중학교 운동장,충청북도 제천시 봉양읍 장평리 864-1,128.12434281303916,37.1292555742911,1700,131360,1.2941534713763703
177,충청북도,보은군,마로면사무소 공터,충청북도 보은군 마로면 관기리 293-0,127.820381,36.435506,267,31524,0.8469737342976781
178,충청북도,보은군,세중초등학교 운동장,충청북도 보은군 마로면 세중리 575-2,127.829288,36.387963,1033,31524,3.276868417713488
179,충청북도,보은군,속리초등학교 운동장,충청북도 보은군 장안면 장안리 243-2,127.789339,36.470891,1167,31524,3.701941377997716
180,충청북도,보은군,장안면사무소 공터,충청북도 보은군 장안면 장안리 265-3,127.789081,36.469794,350,31524,1.110265194772237
181,충청북도,보은군,관기초등학교 운동장,충청북도 보은군 마로면 관기리 297-0,127.821216,36.435447,1200,31524,3.8066235249333844
182,충청북도,보은군,서원리 마을회관 공터,충청북도 보은군 장안면 서원리 299-1,127.798349,36.479771,36,31524,0.11419870574800152
183,충청북도,보은군,수정초등학교 운동장,충청북도 보은군 속리산면 사내리 181-1,127.822021,36.535839,1333,31524,4.228524298946834
184,충청북도,보은군,만수리 마을회관 공터,충청북도 보은군 속리산면 만수리 44-2,127.887852,36.514425,28,31524,0.08882121558177897
185,충청북도,보은군,속리산면사무소 공터,충청북도 보은군 속리산면 상판리 196-0,127.81047,36.512305,240,31524,0.7613247049866768
186,충청북도,보은군,종곡초등학교 운동장,충청북도 보은군 보은읍 강신리 54-0,127.749635,36.501605,1167,31524,3.701941377997716
187,충청북도,보은군,농업기술센터 주차장,충청북도 보은군 보은읍 강산리 55-2,127.714755,36.503824,667,31524,2.115848242608806
188,충청북도,보은군,뱃들공원 공터,충청북도 보은군 보은읍 이평리 175-1,127.723292,36.486351,250,31524,0.793046567694455
189,충청북도,보은군,보은국민체육센터 공터,충청북도 보은군 보은읍 이평리 45-6,127.730051,36.48774,3200,31524,10.150996066489023
190,충청북도,보은군,보은중학교 운동장,충청북도 보은군 보은읍 이평리 30-1,127.727326,36.485289,1900,31524,6.027153914477858
