지역코드,시설일련번호,시도명,시군구명,시설명,상세주소,시설면적,경도,위도
4313000000,176,충청북도,충주시,충주교현초등학교 운동장,충청북도 충주시 교현동 339-1,8500,127.936678,36.974072
4313000000,145,충청북도,충주시,대가미공원,충청북도 충주시 교현동 714-0,32400,127.925197,36.980898
4313000000,146,충청북도,충주시,충주중앙중학교 운동장,충청북도 충주시 교현동 1088-0,4250,127.930701,36.981533
4311000000,6,충청북도,청주시,석성초등학교 운동장,충청북도 청주시 청원구 북이면 내둔리 344,7825,127.51374087453421,36.74848427755441
4313000000,138,충청북도,충주시,충주 관아공원,충청북도 충주시 성내동 232-2,3890,127.936202,36.970501
4313000000,137,충청북도,충주시,충주여자중학교 운동장,충청북도 충주시 교현동 369-1,6850,127.934404,36.975957
4311400000,2,충청북도,청주시 청원구,대길초등학교 운동장,충청북도 청주시 청원구 북이면 대길리 228,3800,127.55872753147762,36.7323584237813
4311400000,3,충청북도,청주시 청원구,북이초등학교 운동장,충청북도 청주시 청원구 북이면 내추리 2-3,10000,127.55554832230935,36.76165220274669
4311400000,5,충청북도,청주시 청원구,각리중학교 운동장,충청북도 청주시 청원구 오창읍 각리 637-4,4960,127.42189433167272,36.70875700307633
4311000000,7,충청북도,청주시,북이면사무소 주차장,충청북도 청주시 청원구 북이면 신대리 4-8,3000,127.54190751450784,36.73919298440515
4311400000,7,충청북도,청주시 청원구,오창초등학교 운동장,충청북도 청주시 청원구 오창읍 장대리 238,12426,127.45782100263102,36.74029905707404
4311400000,6,충청북도,청주시 청원구,각리초등학교 운동장,충청북도 청주시 청원구 오창읍 각리 646-2,3237,127.4241873941267,36.706407487663014
4315000000,47,충청북도,제천시,동명초등학교 운동장,충청북도 제천시 천남동 9-45,1856,128.1940202237496,37.13333339366881
4315000000,29,충청북도,제천시,명지초등학교 운동장,충청북도 제천시 명지동 46-0,12776,128.2054072656209,37.11844776230591
4315000000,20,충청북도,제천시,제천시청,충청북도 제천시 천남동 12-2,20000,128.19125719598853,37.13248861744821
4315000000,41,충청북도,제천시,제천동중학교 운동장,충청북도 제천시 신백동 21-0,5093,128.23438922710355,37.13273933412353
4315000000,32,충청북도,제천시,내토초등학교 운동장,충청북도 제천시 신백동 132-0,4081,128.22884463748372,37.13408970311929
4315000000,39,충청북도,제천시,신백초등학교 운동장,충청북도 제천시 신백동 212-7,3794,128.22633255633826,37.128248801002
4315000000,23,충청북도,제천시,제천상업고등학교 운동장,충청북도 제천시 신백동 182-3,15500,128.2282301106867,37.13319796406564
4315000000,35,충청북도,제천시,두학초등학교 운동장,충청북도 제천시 흑석동 436-0,3056,128.24481763879191,37.13440698489407
4315000000,31,충청북도,제천시,내토중학교 운동장,충청북도 제천시 장락동 687-1,3368,128.22220921702566,37.144697223523515
4315000000,10,충청북도,제천시,장락초등학교 운동장,충청북도 제천시 장락동 626-0,2806,128.22256772279943,37.15430712595068
4315000000,33,충청북도,제천시,대제중학교 운동장,충청북도 제천시 청전동 526-22,2992,128.19997757635994,37.147024579173646
4315000000,48,충청북도,제천시,의림지동주민센터 앞(비행장),충청북도 제천시 고암동 1179-1,85000,128.21505283747746,37.16262173550178
4315000000,11,충청북도,제천시,제천시립도서관,충청북도 제천시 장락동 672-8,1200,128.22057752992157,37.14502438601789
4315000000,26,충청북도,제천시,제천여자중학교 운동장,충청북도 제천시 청전동 71-1,27483,128.21895897772126,37.15323750379251
4315000000,42,충청북도,제천시,중앙초등학교 운동장,충청북도 제천시 청전동 625-0,4134,128.21516361604836,37.1529359302545
4315000000,27,충청북도,제천시,제천보건복지센터,충청북도 제천시 청전동 110-0,6200,128.21588265768335,37.148950409834185
4315000000,28,충청북도,제천시,제천고등학교 운동장,충청북도 제천시 청전동 162-0,9038,128.2169855728486,37.14296889194094
4315000000,45,충청북도,제천시,대원대학교 운동장,충청북도 제천시 신월동 599-0,17871,128.19140341760334,37.17579546798715
4315000000,46,충청북도,제천시,세명대학교 운동장,충청북도 제천시 신월동 557-0,19344,128.19790753995173,37.1800176394354
4315000000,22,충청북도,제천시,용두초등학교 운동장,충청북도 제천시 하소동 405-0,5100,128.1969040294983,37.14368553111228
4315000000,21,충청북도,제천시,제천의림여자중학교 운동장,충청북도 제천시 하소동 49-2,13122,128.19756470379394,37.142458162851234
4315000000,19,충청북도,제천시,남당초등학교 운동장,충청북도 제천시 영천동 760-0,14642,128.202471777215,37.13053402309271
4315000000,44,충청북도,제천시,화산초등학교 운동장,충청북도 제천시 화산동 606-0,4949,128.21351591162636,37.12992586645327
4315000000,14,충청북도,제천시,제천중앙공원,충청북도 제천시 중앙로2가 26-1,1100,128.21062631278411,37.13957372404277
4315000000,25,충청북도,제천시,제천종합운동장,충청북도 제천시 화산동 1-0,11500,128.21781054477657,37.13018895503688
4315000000,24,충청북도,제천시,제천체육관의병광장,충청북도 제천시 화산동 128-1,6500,128.21505013144989,37.13083632791308
4315000000,15,충청북도,제천시,남천초등학교 운동장,충청북도 제천시 남천동 260-0,17000,128.21659093898876,37.136669728158296
4315000000,16,충청북도,제천시,제천제일고등학교 운동장,충청북도 제천시 동현동 15-3,11000,128.22059316186807,37.13489451699092
4315000000,17,충청북도,제천시,제천여자고등학교 운동장,충청북도 제천시 서부동 740-0,6500,128.20451012318816,37.136028501482
4315000000,13,충청북도,제천시,의림초등학교 운동장,충청북도 제천시 의림동 186-0,16919,128.20681913988176,37.141103708780804
4315000000,18,충청북도,제천시,제천중학교 운동장,충청북도 제천시 서부동 251-0,15000,128.20394550656383,37.13900817908991
4313000000,175,충청북도,충주시,소태초등학교 운동장,충청북도 충주시 소태면 오량리 199-0,4050,127.846911,37.110879
4313000000,173,충청북도,충주시,산척초등학교 운동장,충청북도 충주시 산척면 송강리 1282-1,7260,127.957837,37.079280
4313000000,174,충청북도,충주시,엄정초등학교 운동장,충청북도 충주시 엄정면 용산리 460-0,4500,127.916232,37.087073
4313000000,172,충청북도,충주시,동량초등학교 운동장,충청북도 충주시 동량면 조동리 1426-1,4500,127.965509,37.027338
4313000000,158,충청북도,충주시,중앙탑초등학교 운동장,충청북도 충주시 중앙탑면 용전리 691-0,2200,127.830226,37.016304
4313000000,163,충청북도,충주시,금가초등학교 운동장,충청북도 충주시 금가면 도촌리 400-1,4400,127.922549,37.043817
4372000000,30,충청북도,보은군,마로면사무소 공터,충청북도 보은군 마로면 관기리 293-0,800,127.820381,36.435506
4372000000,20,충청북도,보은군,세중초등학교 운동장,충청북도 보은군 마로면 세중리 575-2,3100,127.829288,36.387963
4313000000,159,충청북도,충주시,중원체육공원,충청북도 충주시 중앙탑면 206-3,8050,127.856939,37.029979
4372000000,14,충청북도,보은군,속리초등학교 운동장,충청북도 보은군 장안면 장안리 243-2,3500,127.789339,36.470891
4372000000,29,충청북도,보은군,장안면사무소 공터,충청북도 보은군 장안면 장안리 265-3,1050,127.789081,36.469794
4372000000,19,충청북도,보은군,관기초등학교 운동장,충청북도 보은군 마로면 관기리 297-0,3600,127.821216,36.435447
4372000000,45,충청북도,보은군,서원리 마을회관 공터,충청북도 보은군 장안면 서원리 299-1,107,127.798349,36.479771
4372000000,15,충청북도,보은군,수정초등학교 운동장,충청북도 보은군 속리산면 사내리 181-1,4000,127.822021,36.535839
4372000000,44,충청북도,보은군,만수리 마을회관 공터,충청북도 보은군 속리산면 만수리 44-2,85,127.887852,36.514425
4372000000,28,충청북도,보은군,속리산면사무소 공터,충청북도 보은군 속리산면 상판리 196-0,720,127.81047,36.512305
4372000000,9,충청북도,보은군,종곡초등학교 운동장,충청북도 보은군 보은읍 강신리 54-0,3500,127.749635,36.501605
4372000000,39,충청북도,보은군,농업기술센터 주차장,충청북도 보은군 보은읍 강산리 55-2,2000,127.714755,36.503824
4372000000,42,충청북도,보은군,뱃들공원 공터,충청북도 보은군 보은읍 이평리 175-1,750,127.723292,36.486351
4372000000,43,충청북도,보은군,보은국민체육센터 공터,충청북도 보은군 보은읍 이평리 45-6,9600,127.730051,36.48774
4372000000,10,충청북도,보은군,보은중학교 운동장,충청북도 보은군 보은읍 이평리 30-1,5700,127.727326,36.485289
4372000000,57,충청북도,보은군,충북생명산업고등학교 운동장,충청북도 보은군 보은읍 교사리 123-0,6500,127.715341,36.492013
4372000000,6,충청북도,보은군,보은정보고등학교 운동장,충청북도 보은군 보은읍 성주리 171-2,3700,127.734215,36.490755
4372000000,2,충청북도,보은군,동광초등학교 운동장,충청북도 보은군 보은읍 교사리 54-1,3500,127.718609,36.487598
4372000000,8,충청북도,보은군,보은고등학교 운동장,충청북도 보은군 보은읍 죽전리 61-0,8300,127.721263,36.475325
4372000000,7,충청북도,보은군,보은여중고등학교 운동장,충청북도 보은군 보은읍 교사리 116-2,5500,127.716806,36.494435
4372000000,3,충청북도,보은군,삼산초등학교 운동장,충청북도 보은군 보은읍 삼산리 156-3,4954,127.717019,36.484427
4372000000,26,충청북도,보은군,보은군보건소 주차장,충청북도 보은군 보은읍 삼산리 170-2,640,127.716224,36.486416
4315000000,38,충청북도,제천시,송학초등학교 운동장,충청북도 제천시 송학면 시곡리 1164-2,3670,128.2618584554832,37.18491088442312
4372000000,27,충청북도,보은군,보은읍사무소 공터,충청북도 보은군 보은읍 삼산리 130-0,900,127.717098,36.483316
4315000000,9,충청북도,제천시,입석초등학교 운동장,충청북도 제천시 송학면 입석리 609-2,11588,128.2934873648729,37.19960239957492
4315000000,37,충청북도,제천시,송학중학교 운동장,충청북도 제천시 송학면 시곡리 1100-2,4321,128.26508000524976,37.1879980341844
4315000000,8,충청북도,제천시,백운중학교 운동장,충청북도 제천시 백운면 평동리 570-0,10390,128.01694939381946,37.1425368876251
4315000000,36,충청북도,제천시,백운초등학교 운동장,충청북도 제천시 백운면 평동리 595-2,2846,128.02005020989986,37.14031127997014
4315000000,43,충청북도,제천시,화당초등학교 운동장,충청북도 제천시 백운면 화당리 105-1,14642,127.98660499690467,37.16885301910598
4315000000,7,충청북도,제천시,한송초중학교 운동장,충청북도 제천시 한수면 송계리 753-0,3800,128.08003048596433,36.88269327582435
4315000000,5,충청북도,제천시,수산초중학교 운동장,충청북도 제천시 수산면 수산리 349-0,18349,128.18722769656804,36.93572437971049
4315000000,6,충청북도,제천시,덕산초등학교 운동장,충청북도 제천시 덕산면 도전리 422-1,3880,128.16968548516132,36.90791155261676
4315000000,4,충청북도,제천시,청풍초중학교 운동장,충청북도 제천시 청풍면 물태리 144-3,8928,128.16464552466687,36.99608336673362
4315000000,40,충청북도,제천시,왕미초등학교 운동장,충청북도 제천시 봉양읍 미당리 1031-0,2469,128.1579742053595,37.15517968182594
4315000000,3,충청북도,제천시,금성초등학교 운동장,충청북도 제천시 금성면 구룡리 294-0,5953,128.16544612145643,37.06719875510558
4315000000,49,충청북도,제천시,금성초등학교 운동장,충청북도 제천시 금성면 구룡리 294-0,5953,128.16548565149745,37.06723442591937
4373000000,6,충청북도,옥천군,동이초등학교 운동장,충청북도 옥천군 동이면 평산리 72-1,3100,127.61921462172671,36.28596804571228
4315000000,2,충청북도,제천시,봉양중학교 운동장,충청북도 제천시 봉양읍 장평리 864-1,5100,128.12434281303916,37.1292555742911
4373000000,24,충청북도,옥천군,시외버스공영주차장,충청북도 옥천군 옥천읍 삼양리 206,3170,127.56463636194508,36.30657953099809
4373000000,16,충청북도,옥천군,옥천중학교 운동장,충청북도 옥천군 옥천읍 삼양리 163,6730,127.56897320225035,36.305099820159484
4373000000,23,충청북도,옥천군,공영주차장,충청북도 옥천군 옥천읍 금구리 23-4,1160,127.5703112448147,36.30099094559212
4373000000,25,충청북도,옥천군,구읍 공영주차장,충청북도 옥천군 옥천읍 하계리 60,1710,127.58081625728674,36.31423535971082
4373000000,5,충청북도,옥천군,군남초등학교 운동장,충청북도 옥천군 옥천읍 서대리 279,4700,127.58167523742969,36.27760930506341
4373000000,2,충청북도,옥천군,삼양초등학교 운동장,충청북도 옥천군 옥천읍 마암리 5-1,9850,127.56892458895965,36.29742841915491
4373000000,26,충청북도,옥천군,가화쌈지숲공원,충청북도 옥천군 옥천읍 금구리 223,2650,127.56092723265328,36.30559118049312
4373000000,3,충청북도,옥천군,옥천여자중학교 운동장,충청북도 옥천군 옥천읍 문정리 455-2,5430,127.57270957838739,36.304088104794786
4373000000,4,충청북도,옥천군,죽향초등학교 운동장,충청북도 옥천군 옥천읍 문정리 83,4920,127.57741537241024,36.313312646841524
4373000000,20,충청북도,옥천군,옥천공설운동장,충청북도 옥천군 옥천읍 문정리 390,16130,127.57362885904418,36.30255662055246
4372000000,21,충청북도,보은군,내북초등학교 운동장,충청북도 보은군 내북면 화전리 5-1,8800,127.652051,36.575025
4372000000,37,충청북도,보은군,산외면사무소 공터,충청북도 보은군 산외면 구티리 50-1,950,127.73279,36.551858
4372000000,25,충청북도,보은군,산외초등학교 운동장,충청북도 보은군 산외면 구티리 52-2,2700,127.731882,36.552283
4372000000,54,충청북도,보은군,장갑2리 마을회관 공터,충청북도 보은군 산외면 장갑리 623-1,200,127.767161,36.572752
4372000000,52,충청북도,보은군,죽암리 마을회관 공터,충청북도 보은군 회인면 죽암리 71-0,200,127.598816,36.474729
4372000000,36,충청북도,보은군,내북면사무소 공터,충청북도 보은군 내북면 창리 63-1,550,127.663886,36.577803
4372000000,53,충청북도,보은군,용수리 마을회관 공터,충청북도 보은군 내북면 용수리 21-1,120,127.651733,36.54584
4372000000,48,충청북도,보은군,오동리 마을회관 공터,충청북도 보은군 회인면 오동리 131-9,350,127.592309,36.515279
4372000000,51,충청북도,보은군,애곡1리 마을회관 공터,충청북도 보은군 회인면 애곡리 98-0,88,127.615405,36.48968
4372000000,49,충청북도,보은군,용촌1리 마을회관 공터,충청북도 보은군 회인면 용촌리 97-3,964,127.596784,36.500247
4372000000,50,충청북도,보은군,건천리 마을회관 공터,충청북도 보은군 회인면 건천리 170-13,550,127.624869,36.47855
4376000000,4,충청북도,괴산군,괴산중학교 운동장,충청북도 괴산군 괴산읍 대사리 165,946,127.78365571954708,36.796779060508804
4376000000,2,충청북도,괴산군,괴산고등학교 운동장,충청북도 괴산군 괴산읍 대사리 201,914,127.780761130948,36.79641235308766
4376000000,8,충청북도,괴산군,오성중학교 운동장,충청북도 괴산군 감물면 오성리 산19-3,5160,127.86786671537756,36.8426695842794
4784000000,8,경상북도,성주군,성밖숲 공터,경상북도 성주군 성주읍 경산리 446-1,38944,128.2797259888861,35.91616271233016
4784000000,6,경상북도,성주군,성주초등학교 운동장,경상북도 성주군 성주읍 경산리 183-0,21582,128.2848753646869,35.920103297036746
4784000000,37,경상북도,성주군,성주여자고등학교 운동장,경상북도 성주군 성주읍 경산리 550-0,3880,128.2824532535536,35.9169757899766
4784000000,7,경상북도,성주군,성주별고을운동장,경상북도 성주군 성주읍 대흥리 901-3,25070,128.25641763862848,35.91289255997057
4783000000,10,경상북도,고령군,우곡초등학교 운동장,경상북도 고령군 우곡면 연리 317-4,3452,128.3677402631129,35.633138483019096
4783000000,20,경상북도,고령군,우곡중학교 운동장,경상북도 고령군 우곡면 연리 산1-1,2851,128.35601063767228,35.64471179233991
4783000000,12,경상북도,고령군,쌍림초등학교 운동장,경상북도 고령군 쌍림면 귀원리 134-1,3000,128.24240520227988,35.68182442617077
4784000000,4,경상북도,성주군,성주중앙초등학교 운동장,경상북도 성주군 성주읍 경산리 718-34,14521,128.28707836395785,35.916498138220284
4783000000,19,경상북도,고령군,성산중학교 운동장,경상북도 고령군 성산면 어곡리 129-3,4000,128.36149979642968,35.751098880222756
4783000000,7,경상북도,고령군,다산초등학교 운동장,경상북도 고령군 다산면 평리리 257-7,5200,128.45196769980276,35.82456946885546
4783000000,14,경상북도,고령군,좌학공원,경상북도 고령군 다산면 좌학리 191,42000,128.44472207888754,35.82266021342993
4783000000,8,경상북도,고령군,개진초등학교 운동장,경상북도 고령군 개진면 오사리 45-3,2442,128.36924890747528,35.716753261641834
4783000000,4,경상북도,고령군,덕곡초등학교 운동장,경상북도 고령군 덕곡면 예리 473,2235,128.23372886902075,35.778249606379504
4783000000,5,경상북도,고령군,운수초등학교 운동장,경상북도 고령군 운수면 봉평리 797-1,4928,128.29023573004542,35.77004165214467
4783000000,6,경상북도,고령군,성산초등학교 운동장,경상북도 고령군 성산면 어곡리 278-4,3500,128.3605127213594,35.74898509602468
4783000000,13,경상북도,고령군,고령중학교 운동장,경상북도 고령군 대가야읍 쾌빈리 103-4,4421,128.27182641111625,35.74071063582488
4783000000,3,경상북도,고령군,고령초등학교 운동장,경상북도 고령군 대가야읍 연조리 100-0,6958,128.2688345497619,35.73434175511174
4783000000,18,경상북도,고령군,고령고등학교 운동장,경상북도 고령군 대가야읍 연조리 92-0,5730,128.2699667284005,35.73442621304057
4782000000,27,경상북도,청도군,(구)매전초등학교 운동장,경상북도 청도군 매전면 온막리 42-4,6800,128.8380615147106,35.64231145119218
4782000000,26,경상북도,청도군,청도군농촌체험관광센터 운동장,경상북도 청도군 매전면 지전리 101-2,2000,128.8223128918283,35.61233002706555
4782000000,25,경상북도,청도군,(구)관하초등학교 운동장,경상북도 청도군 매전면 관하리 1226-1,3000,128.81153710712428,35.70405484412621
4782000000,23,경상북도,청도군,(구)방지초등학교 운동장,경상북도 청도군 금천면 방지리 1203-0,1700,128.90868478076914,35.71236653061897
4782000000,24,경상북도,청도군,동산초등학교,경상북도 청도군 매전면 동산리 233-5,1700,128.85472038604547,35.66724783256689
4782000000,19,경상북도,청도군,청도박물관 앞마당,경상북도 청도군 이서면 양원리 129-5,1822,128.68660501454687,35.69401557866145
4782000000,20,경상북도,청도군,(구)금천초등학교 문명분교 운동장,경상북도 청도군 운문면 신원리 702,4046,128.9612277562731,35.68474931183855
4782000000,22,경상북도,청도군,금천중고등학교 운동장,경상북도 청도군 금천면 동곡리 1000-1,4200,128.89501365703913,35.68760275115571
4782000000,21,경상북도,청도군,(구)금천초등학교 운동장,경상북도 청도군 금천면 동곡리 905-0,1575,128.89439258121547,35.68994178030015
4782000000,18,경상북도,청도군,이서초등학교 운동장,경상북도 청도군 이서면 학산리 170,3514,128.66907296327904,35.66381603874519
4782000000,14,경상북도,청도군,경북드론고등학교 운동장,경상북도 청도군 풍각면 송서리 553-6,5700,128.62068659966047,35.64097615374514
4782000000,15,경상북도,청도군,풍각중학교 각북분교 운동장,경상북도 청도군 각북면 남산리 248,3300,128.58844066061,35.690499122430914
4782000000,16,경상북도,청도군,덕산초등학교 운동장,경상북도 청도군 각북면 덕촌리 553-1,3008,128.58357907260833,35.70497755250237
4782000000,17,경상북도,청도군,이서중학교 운동장,경상북도 청도군 이서면 서원리 331-3,3607,128.66931418806712,35.66232095504719
4782000000,3,경상북도,청도군,청도중앙초등학교 운동장,경상북도 청도군 청도읍 원정리 530,3960,128.75217445666016,35.64709524181966
4782000000,4,경상북도,청도군,유천초등학교 운동장,경상북도 청도군 청도읍 유호리 623,9809,128.76505839113426,35.57301926476025
4782000000,12,경상북도,청도군,각남초등학교 운동장,경상북도 청도군 각남면 예리리 498-0,8000,128.65707107000688,35.64235906220702
4782000000,13,경상북도,청도군,(구)대산초등학교,경상북도 청도군 각남면 옥산리 15,1240,128.63651093509412,35.61804505676118
4611000000,32,전라남도,목포시,제일여자고등학교 운동장,전라남도 목포시 옥암동 983,2800,126.43081619702498,34.807487293732315
4611000000,39,전라남도,목포시,애향초등학교 운동장,전라남도 목포시 옥암동 1172,2417,126.44185547812646,34.809016424756685
4782000000,6,경상북도,청도군,월곡쉼터,경상북도 청도군 청도읍 고수리 1035-12,1421,128.75157495907368,35.6348538213799
4782000000,5,경상북도,청도군,새마을공원,경상북도 청도군 청도읍 고수리 1039-119,3073,128.7425744475956,35.650591071276935
4611000000,36,전라남도,목포시,부영초등학교 운동장,전라남도 목포시 옥암동 1024,2819,126.43350382643641,34.8033152535232
4611000000,35,전라남도,목포시,미항초등학교 운동장,전라남도 목포시 옥암동 1102,2826,126.43925278726465,34.80119198235661
4611000000,38,전라남도,목포시,옥암중학교 운동장,전라남도 목포시 옥암동 1271,2920,126.4527524419734,34.81027619227433
4611000000,37,전라남도,목포시,옥암초등학교 운동장,전라남도 목포시 옥암동 1270,2654,126.45281820885475,34.81122748119189
4611000000,34,전라남도,목포시,하당중학교 운동장,전라남도 목포시 옥암동 963,2600,126.42875603723611,34.81022495935776
4611000000,33,전라남도,목포시,청호초등학교 운동장,전라남도 목포시 옥암동 966,3001,126.42771413657039,34.80973185434273
4611000000,31,전라남도,목포시,임성초등학교 운동장,전라남도 목포시 석현동 96-1,5334,126.43610274309015,34.82480766231686
4611000000,27,전라남도,목포시,석현초등학교 운동장,전라남도 목포시 석현동 1172,2701,126.42458835136226,34.81479152994929
4611000000,30,전라남도,목포시,중앙고등학교 운동장,전라남도 목포시 대양동 208-4,5321,126.42493620954606,34.83498190436754
4611000000,19,전라남도,목포시,용해초등학교 운동장,전라남도 목포시 용해동 974,3476,126.3964082125397,34.81877811733616
4611000000,20,전라남도,목포시,대연초등학교 운동장,전라남도 목포시 용해동 631,4748,126.3993971421537,34.82046340699283
4611000000,28,전라남도,목포시,신흥초등학교 운동장,전라남도 목포시 상동 1017,3090,126.42509305636663,34.7994123650269
4611000000,29,전라남도,목포시,한빛초등학교 운동장,전라남도 목포시 상동 887,4221,126.42245177002422,34.8033502371484
4611000000,22,전라남도,목포시,이로초등학교 운동장,전라남도 목포시 용해동 240-2,4821,126.40665576431375,34.80480038883732
4611000000,21,전라남도,목포시,제일중학교 운동장,전라남도 목포시 용해동 170-5,14088,126.40764693958474,34.796175008510815
4611000000,24,전라남도,목포시,상동초등학교 운동장,전라남도 목포시 상동 364,2407,126.41189054373918,34.813729224216495
4611000000,26,전라남도,목포시,하당초등학교 운동장,전라남도 목포시 상동 820,4560,126.41922312045286,34.80629064120779
4611000000,23,전라남도,목포시,목여상 운동장,전라남도 목포시 상동 525,3895,126.4099257103057,34.80748146404034
4611000000,16,전라남도,목포시,유경주차장,전라남도 목포시 보광동2가 2,188,126.38809110020692,34.78765866171892
4611000000,17,전라남도,목포시,유달초등학교 운동장,전라남도 목포시 유달동 8-0,7595,126.37929521174355,34.786070538207284
4611000000,18,전라남도,목포시,덕인중학교 운동장,전라남도 목포시 죽교동 30,2592,126.37283283703225,34.798495731258384
4611000000,25,전라남도,목포시,항도여자중학교 운동장,전라남도 목포시 상동 327,3962,126.41124561021917,34.81624115082421
4784000000,22,경상북도,성주군,공원(금봉리숲) 공터,경상북도 성주군 가천면 금봉리 812-11,5500,128.15117650849209,35.884549748933786
4611000000,10,전라남도,목포시,대성초등학교 운동장,전라남도 목포시 대성동 212,6005,126.38031413809485,34.79942564386779
4611000000,11,전라남도,목포시,남초등학교 운동장,전라남도 목포시 호남동 567,8781,126.3909275458454,34.7911582018988
4784000000,16,경상북도,성주군,용암초등학교 운동장,경상북도 성주군 용암면 상언리 121-0,12583,128.33899604175238,35.84504643976444
4784000000,18,경상북도,성주군,수륜초등학교 운동장,경상북도 성주군 수륜면 신파리 41-0,7744,128.19194252741028,35.8338951816154
4784000000,17,경상북도,성주군,수륜중학교 운동장,경상북도 성주군 수륜면 신파리 84-1,7297,128.19618816885847,35.83102537949698
4784000000,20,경상북도,성주군,가천초등학교 운동장,경상북도 성주군 가천면 창천리 574-0,11070,128.16778207187483,35.885205471452025
4784000000,15,경상북도,성주군,용암중학교 운동장,경상북도 성주군 용암면 본리리 724-0,12000,128.3146697096496,35.84089976060051
4784000000,10,경상북도,성주군,명인정보고등학교 운동장,경상북도 성주군 선남면 도성리 1111-1,3500,128.36346760250223,35.8856016567566
4784000000,13,경상북도,성주군,선남초등학교 운동장,경상북도 성주군 선남면 관화리 873-0,3000,128.3520315619334,35.90650476459018
4682000000,12,전라남도,해남군,산이초등학교운동장,전라남도 해남군 산이면 초송리 593,5530,126.44687228544592,34.6434042403301
4784000000,2,경상북도,성주군,성주고등학교 운동장,경상북도 성주군 성주읍 금산리 1158-0,9475,128.2732194281651,35.93830934182618
4784000000,5,경상북도,성주군,성주중학교 운동장,경상북도 성주군 성주읍 예산리 640-0,26727,128.28334589750122,35.92849188081883
4784000000,11,경상북도,성주군,도원초등학교 운동장,경상북도 성주군 선남면 소학리 587-0,3800,128.3819296157659,35.896601548869484
4682000000,10,전라남도,해남군,옥천초등학교운동장,전라남도 해남군 옥천면 영춘리 573-1,9971,126.64970711191545,34.567922298479054
4682000000,8,전라남도,해남군,계곡초등학교운동장,전라남도 해남군 계곡면 성진리 231-11,3430,126.656421620049,34.6460447723688
4682000000,9,전라남도,해남군,마산초등학교운동장,전라남도 해남군 마산면 화내리 678-1,3300,126.572802648912,34.6185458277663
4682000000,4,전라남도,해남군,황산초등학교운동장,전라남도 해남군 황산면 남리리 31-32,5516,126.427476303533,34.5760443308145
4682000000,13,전라남도,해남군,서정초등학교운동장,전라남도 해남군 송지면 서정리 90,2000,126.56115198418625,34.3889794508196
4682000000,19,전라남도,해남군,북평초등학교운동장,전라남도 해남군 북평면 남창리 142,4006,126.63134180214195,34.40792635324236
4682000000,2,전라남도,해남군,북일초등학교운동장,전라남도 해남군 북일면 흥촌리 109-0,15000,126.676845,34.467052
4682000000,14,전라남도,해남군,송지초등학교운동장,전라남도 해남군 송지면 산정리 724-1,7432,126.52038843084524,34.36890435092888
4682000000,20,전라남도,해남군,해남공업고등학교운동장,전라남도 해남군 해남읍 남외리 24-1,3600,126.5934014013592,34.57191231957077
4682000000,11,전라남도,해남군,삼산초등학교운동장,전라남도 해남군 삼산면 충리 97-4,5087,126.60778011422029,34.51501291769728
4682000000,3,전라남도,해남군,화산초등학교운동장,전라남도 해남군 화산면 방축리 365-1,10248,126.516270291242,34.4920096973194
4682000000,7,전라남도,해남군,현산초등학교운동장,전라남도 해남군 현산면 일평리 876-18,9438,126.552825330358,34.4588994001136
4682000000,18,전라남도,해남군,우슬경기장,전라남도 해남군 해남읍 해리 2,14100,126.62234743694026,34.56832671682975
4682000000,17,전라남도,해남군,해남군축구전용구장3,전라남도 해남군 해남읍 해리 6-1,6640,126.61932383623709,34.56745482602262
4682000000,15,전라남도,해남군,해남군축구전용구장1,전라남도 해남군 해남읍 해리 4-18,6610,126.61998110609566,34.56838567605491
4682000000,16,전라남도,해남군,해남군축구전용구장2,전라남도 해남군 해남읍 해리 4-8,6520,126.61895553634847,34.5686432964053
4681000000,5,전라남도,강진군,마량초등학교 운동장,전라남도 강진군 마량면 마량리 1028-3,2604,126.81393563120254,34.45713118216417
4681000000,11,전라남도,강진군,병영초등학교 운동장,전라남도 강진군 병영면 성남리 199-7,3354,126.81504119250117,34.72006965504349
4681000000,12,전라남도,강진군,옴천초등학교 운동장,전라남도 강진군 옴천면 개산리 245,2812,126.79547039716884,34.744842298050806
4681000000,22,전라남도,강진군,마량원포축구장,전라남도 강진군 마량면 원포리 222,3000,126.83305801118736,34.46438975888324
4681000000,20,전라남도,강진군,하멜기념관(외부공원),전라남도 강진군 병영면 성동리 109,4535,126.81853975720638,34.719446429410205
4688000000,8,전라남도,장성군,약수초등학교,전라남도 장성군 북하면 약수리 406-0,7279,126.880603,35.407968
4681000000,9,전라남도,강진군,성전초등학교 운동장,전라남도 강진군 성전면 월평리 102,5775,126.70740978592691,34.69342661472366
4681000000,10,전라남도,강진군,작천초등학교 운동장,전라남도 강진군 작천면 현산리 5,6314,126.77203762082297,34.7030763847806
4688000000,28,전라남도,장성군,약수교회,전라남도 장성군 북하면 약수리 420-6,60,126.881289,35.407447
4688000000,27,전라남도,장성군,사거리성당,전라남도 장성군 북이면 사거리 651-0,60,126.808879,35.427748
4688000000,6,전라남도,장성군,북이초등학교,전라남도 장성군 북이면 원덕리 351-6,4420,126.804889,35.433109
4688000000,10,전라남도,장성군,약수중학교,전라남도 장성군 북하면 약수리 428-1,13603,126.880704,35.406626
